Time,Temperature,Humidity,Speed,Flame Sensor,Front Sensor,Back Sensor,Latitude,Longitude,Drowsiness
Time,Temperature,Humidity,Speed,Flame Sensor,Front Sensor,Back Sensor,Latitude,Longitude,Drowsiness
09:57:30,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:30,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:31,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:32,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:32,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:32,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:32,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:32,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:33,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:34,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:34,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:34,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:34,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:34,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:35,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:36,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:36,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:36,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:36,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:36,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:37,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:38,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:38,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:38,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:38,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:38,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:39,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:40,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:40,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:40,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:40,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:40,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:41,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:42,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:42,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:42,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:42,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:42,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:43,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:44,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:44,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:44,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:44,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:44,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:48,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:50,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:52,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:53,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:53,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:53,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:53,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:53,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:54,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:55,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:55,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:55,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:55,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:55,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:56,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:57,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:57,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:57,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:57,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:57,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:58,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:59,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:59,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:59,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:59,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:59,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:00,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:01,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:01,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:01,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:01,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:01,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:02,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:03,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:03,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:03,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:03,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:03,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:04,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:05,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:05,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:05,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:05,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:05,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:06,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:07,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:07,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:07,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:07,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:07,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:08,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:09,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:09,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:09,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:09,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:09,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:10,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:11,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:11,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:11,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:11,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:11,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:12,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:13,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:13,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:13,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:13,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:13,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:14,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:14,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:15,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:15,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:15,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:15,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:16,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:17,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:17,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:17,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:17,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:17,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:18,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:19,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:19,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:19,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:19,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:19,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:20,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:21,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:21,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:21,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:21,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:21,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:22,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:23,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:23,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:23,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:23,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:23,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:24,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:25,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:25,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:25,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:25,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:25,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:26,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:27,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:27,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:27,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:27,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:27,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:28,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:29,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:29,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:29,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:29,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:29,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:33,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:34,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:34,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:34,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:34,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:34,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:35,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:36,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:36,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:36,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:36,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:36,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:37,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:38,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:38,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:38,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:38,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:38,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:39,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:40,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:40,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:40,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:40,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:40,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:41,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:42,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:42,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:42,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:42,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:42,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:48,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:49,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:50,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:51,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:52,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:53,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:53,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:53,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:53,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:53,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:54,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:55,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:55,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:55,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:55,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:55,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:56,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:57,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:57,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:57,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:57,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:57,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:58,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:59,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:59,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:59,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:59,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:58:59,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:00,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:01,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:01,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:01,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:01,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:01,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:02,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:03,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:03,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:03,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:03,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:03,30.40,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:04,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:05,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:05,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:05,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:05,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:05,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:06,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:07,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:07,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:07,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:07,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:07,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:08,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:09,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:09,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:09,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:09,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:09,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:10,30.40,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:11,30.40,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:59:11,30.40,97.0,0.70,not detected,not detected,flame detected,0.0,0.0,
09:59:11,30.40,97.0,0.79,not detected,not detected,flame detected,0.0,0.0,
09:59:11,30.40,97.0,0.98,not detected,not detected,flame detected,0.0,0.0,
09:59:11,30.40,97.0,1.32,not detected,not detected,flame detected,0.0,0.0,
09:59:12,30.50,97.0,680.91,not detected,not detected,flame detected,0.0,0.0,
09:59:13,30.50,97.0,680.91,not detected,not detected,flame detected,0.0,0.0,
09:59:13,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:13,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:13,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:13,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:14,30.40,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:15,30.40,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:15,30.40,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:15,30.40,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:15,30.40,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:15,30.40,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:16,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:17,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:17,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:17,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:17,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:17,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:18,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:19,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:19,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:19,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:19,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:19,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:20,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:21,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:21,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:21,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:21,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:21,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:22,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:23,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:23,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:23,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:23,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:23,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:24,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:25,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:25,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:25,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:25,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:25,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:26,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:27,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:27,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:27,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:27,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:27,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:28,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:29,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:29,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:29,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:29,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:29,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:30,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:31,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:31,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:31,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:31,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:31,30.50,97.1,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:32,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:33,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:33,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:33,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:33,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:33,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:34,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:35,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:35,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:35,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:35,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:35,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:36,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:36,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:37,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
